word,pronunciation,translation,part_of_speech,country,level,audio_url
keep,/kiːp/,,verb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/keep-au.mp3
key,/kiː/,ключ,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/key-uk.mp3
key,/kiː/,ключ,adjective,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/key-uk.mp3
key,/kiː/,ключ,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/key-uk.mp3
keyboard,/ˈkiːbɔːd/,клавиатура,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/keyboard-us.mp3
kick,/kɪk/,пинать,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/kick-us.mp3
kick,/kɪk/,пинать,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/kick-us.mp3
kid,/kɪd/,ребенок,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/kid-us.mp3
kill,/kɪl/,убийство,verb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/kill-us.mp3
killing,/ˈkɪl.ɪŋ/,убийство,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/killing-us.mp3
kilometer,/kɪˈlɒmɪtə/,километр,noun,US,A2,https://api.dictionaryapi.dev/media/pronunciations/en/kilometer-us.mp3
kind (type),/kaɪnd/,добрый,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/kind-us.mp3
kind (caring),/kaɪnd/,добрый,adjective,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/kind-us.mp3
king,/kɪŋ/,король,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/king-uk.mp3
kiss,/kɪs/,целовать,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/kiss-us.mp3
kiss,/kɪs/,целовать,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/kiss-us.mp3
kitchen,/ˈkɪt͡ʃən/,кухня,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/kitchen-uk.mp3
knee,/niː/,колено,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/knee-us.mp3
knife,/naɪf/,нож,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/knife-uk.mp3
knock,/nɒk/,стучать,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/knock-au.mp3
knock,/nɒk/,стучать,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/knock-au.mp3
know,/nəʊ/,знать,verb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/know-uk.mp3
knowledge,/ˈnɒlɪdʒ/,знание,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/knowledge-us.mp3
lab,/læb/,лаборатория,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/lab-uk.mp3
label,/ˈleɪbəl/,этикетка,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/label-us.mp3
label,/ˈleɪbəl/,этикетка,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/label-us.mp3
labor,/ˈleɪ.bɚ/,труд,noun,US,B2,https://api.dictionaryapi.dev/media/pronunciations/en/labor-us.mp3
laboratory,/ləˈbɔɹətɹi/,лаборатория,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/laboratory-uk.mp3
lack,/lak/,недостаток,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/lack-us.mp3
lack,/lak/,недостаток,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/lack-us.mp3
lady,/ˈleɪdi/,леди,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/lady-us.mp3
lake,/leɪk/,озеро,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/lake-uk.mp3
lamp,/læmp/,лампа,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/lamp-uk.mp3
land,/lænd/,земля,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/land-us.mp3
land,/lænd/,земля,verb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/land-us.mp3
landscape,/ˈlandskeɪp/,пейзаж,noun,both,B2,
language,[ˈleɪŋɡwɪd͡ʒ],язык,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/language-us.mp3
laptop,/ˈlæp.tɒp/,ноутбук,noun,both,A2,
large,/ˈlɑːd͡ʒ/,большой,adjective,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/large-uk.mp3
largely,[ˈlaːdʒ.li],в основном,adverb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/largely-us.mp3
last 1 (final),,последний 1,determiner,US,A2,
last 1 (final),,последний 1,adverb,US,A2,
last 1 (final),,последний 1,noun,US,A2,
last 1 (taking time),,последний 1,verb,US,A2,
late,/leɪt/,поздно,adjective,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/late-uk.mp3
late,/leɪt/,поздно,adverb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/late-uk.mp3
later,/ˈleɪtə/,позже,adverb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/later-us.mp3
later,/ˈleɪtə/,позже,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/later-us.mp3
latest,/ˈleɪt.ɪst/,последний,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/latest-us.mp3
latest,/ˈleɪt.ɪst/,последний,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/latest-us.mp3
laugh,/laːf/,смех,verb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/laugh-us.mp3
laugh,/laːf/,смех,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/laugh-us.mp3
laughter,/ˈlɑːftə/,смех,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/laughter-us.mp3
launch,/lɔːnt͡ʃ/,запуск,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/launch-us.mp3
launch,/lɔːnt͡ʃ/,запуск,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/launch-us.mp3
law,/lɔː/,закон,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/law-au.mp3
lawyer,/ˈlɔɪ.ə(ɹ)/,адвокат,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/lawyer-us.mp3
lay,/leɪ/,класть,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/lay-us.mp3
layer,/leɪə/,слой,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/layer-us.mp3
lazy,/ˈleɪzi/,ленивый,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/lazy-us.mp3
lead 1,,ведущий 1,verb,US,B1,
lead 1,,ведущий 1,noun,US,B1,
leader,/ˈlidɚ/,лидер,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/leader-us.mp3
leadership,/ˈliːdəʃɪp/,лидерство,noun,both,B2,
leading,/ˈliːdɪŋ/,ведущий,adjective,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/leading-1-us.mp3
leaf,/liːf/,лист,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/leaf-us.mp3
league,/liːɡ/,лига,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/league-us.mp3
lean,/liːn/,наклонять,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/lean-us.mp3
learn,/lɜːn/,учиться,verb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/learn-us.mp3
learning,/ˈlɜːnɪŋ/,обучение,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/learning-us.mp3
least,/list/,наименее,det pron,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/least-1-us.mp3
least,/list/,наименее,adverb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/least-1-us.mp3
leather,/ˈlɛðə/,кожа,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/leather-us.mp3
leave,/liːv/,оставлять,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/leave-au.mp3
leave,/liːv/,оставлять,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/leave-au.mp3
lecture,/ˈlɛk.t͡ʃə/,лекция,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/lecture-us.mp3
lecture,/ˈlɛk.t͡ʃə/,лекция,verb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/lecture-us.mp3
length,/lɛn(t)θ/,длина,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/length-au.mp3
less,/lɛs/,меньше,det pron,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/less-uk.mp3
less,/lɛs/,меньше,adverb,US,A2,https://api.dictionaryapi.dev/media/pronunciations/en/less-uk.mp3
lesson,/ˈlɛsn̩/,урок,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/lesson-uk.mp3
let,/lɛt/,позволять,verb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/let-us.mp3
letter,/-ɾə(ɹ)/,письмо,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/letter-uk.mp3
level,/ˈlɛv.əl/,уровень,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/level-uk.mp3
level,/ˈlɛv.əl/,уровень,adjective,US,B2,https://api.dictionaryapi.dev/media/pronunciations/en/level-uk.mp3
level,/ˈlɛv.əl/,уровень,verb,US,B2,https://api.dictionaryapi.dev/media/pronunciations/en/level-uk.mp3
library,/ˈlaɪbɹi/,библиотека,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/library-us.mp3
license,/ˈlaɪsəns/,лицензия,noun,US,B2,https://api.dictionaryapi.dev/media/pronunciations/en/license-us.mp3
lie 1,,ложь 1,verb,US,A1,
lie 2 (tell a lie),,ложь 2,verb,US,B1,
lie 2 (tell a lie),,ложь 2,noun,US,B1,
life,/laɪf/,жизнь,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/life-uk.mp3
lifestyle,/ˈlaɪfˌstaɪl/,образ жизни,noun,both,A2,
lift,/lɪft/,поднимать,verb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/lift-au.mp3
light,/lʌɪt/,свет,from the sun a lam p,both,,https://api.dictionaryapi.dev/media/pronunciations/en/light-uk.mp3
light (not heavy),/lʌɪt/,свет,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/light-uk.mp3
like (similar),/laɪk/,нравиться,preposition,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/like-us.mp3
like (find sb/sth pleasant),/laɪk/,нравиться,verb,both,,https://api.dictionaryapi.dev/media/pronunciations/en/like-us.mp3
likely,/ˈlaɪkli/,вероятный,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/likely-us.mp3
limit,/ˈlɪmt/,предел,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/limit-us.mp3
limit,/ˈlɪmt/,предел,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/limit-us.mp3
limited,/ˈlɪmɪtɪd/,ограниченный,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/limited-us.mp3
line,/laɪn/,линия,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/line-au.mp3
line,/laɪn/,линия,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/line-au.mp3
link,/lɪŋk/,связь,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/link-us.mp3
link,/lɪŋk/,связь,verb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/link-us.mp3
lion,/ˈlaɪən/,лев,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/lion-us.mp3
lip,/lɪp/,губа,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/lip-us.mp3
liquid,/ˈlɪkwɪd/,жидкость,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/liquid-us.mp3
liquid,/ˈlɪkwɪd/,жидкость,adjective,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/liquid-us.mp3
list,/lɪst/,список,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/list-au.mp3
list,/lɪst/,список,verb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/list-au.mp3
listen,/ˈlɪs.ən/,слушать,verb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/listen-au.mp3
listener,/ˈlɪs(ə)nə/,слушатель,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/listener-us.mp3
literature,/ˈlɪ.tə.ɹɪ.tʃə(ɹ)/,литература,noun,both,B1,
little,/ˈlɪ.ɾɫ̩/,маленький,adjective,both,,https://api.dictionaryapi.dev/media/pronunciations/en/little-nz.mp3
little,/ˈlɪ.ɾɫ̩/,маленький,det pron,both,,https://api.dictionaryapi.dev/media/pronunciations/en/little-nz.mp3
little,/ˈlɪ.ɾɫ̩/,маленький,ad v,both,,https://api.dictionaryapi.dev/media/pronunciations/en/little-nz.mp3
live 1,,жить 1,verb,US,A1,
live 2,,жить 2,adjective,US,B1,
live 2,,жить 2,adverb,US,B1,
lively,/ˈlaɪvli/,живой,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/lively-us.mp3
living,/ˈlɪvɪŋ/,жизнь,adjective,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/living-uk.mp3
living,/ˈlɪvɪŋ/,жизнь,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/living-uk.mp3
load,/ləʊd/,нагрузка,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/load-us.mp3
load,/ləʊd/,нагрузка,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/load-us.mp3
loan,/ləʊn/,заем,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/loan-us.mp3
local,/ˈləʊkl̩/,местный,adjective,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/local-us.mp3
local,/ˈləʊkl̩/,местный,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/local-us.mp3
locate,/ləʊˈkeɪt/,найти,verb,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/locate-us.mp3
located,/ləʊˈkeɪtɪd/,расположен,adjective,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/located-us.mp3
location,/ləʊˈkeɪʃən/,расположение,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/location-us.mp3
lock,/lɒk/,замок,verb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/lock-us.mp3
lock,/lɒk/,замок,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/lock-us.mp3
logical,/ˈlɒdʒɪkəɫ/,логичный,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/logical-us.mp3
lonely,/ˈləʊnli/,одинокий,adjective,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/lonely-us.mp3
long 1,,длинный 1,adjective,US,A1,
long 1,,длинный 1,adverb,US,A1,
long-term,,долгосрочный,adjective,both,B2,
long-term,,долгосрочный,adverb,both,B2,
look,,смотреть,verb,both,A2,
look,,смотреть,noun,both,A2,
loose,/luːs/,свободный,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/loose-1-us.mp3
lord,/lɔːd/,господин,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/lord-au.mp3
lose,/luːz/,терять,verb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/lose-1-uk.mp3
loss,/lɑs/,потеря,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/loss-1-us.ogg
lost,/lɒst/,потерянный,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/lost-ca.mp3
lot,/lɒt/,много,pronoun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/lot-uk.mp3
lot,/lɒt/,много,determiner,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/lot-uk.mp3
lot,/lɒt/,много,adverb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/lot-uk.mp3
loud,/laʊd/,громкий,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/loud-us.mp3
loud,/laʊd/,громкий,adverb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/loud-us.mp3
loudly,/ˈlaʊdli/,громко,adverb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/loudly-us.mp3
love,/lʊv/,любовь,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/love-uk.mp3
love,/lʊv/,любовь,verb,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/love-uk.mp3
low,/ləʊ/,низкий,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/low-1-us.mp3
low,/ləʊ/,низкий,adverb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/low-1-us.mp3
low,/ləʊ/,низкий,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/low-1-us.mp3
lower,/ˈləʊə/,,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/lower-1-us.mp3
luck,/lʊk/,удача,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/luck-uk.mp3
lucky,/ˈlʌki/,удачливый,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/lucky-us.mp3
lunch,/lʌnt͡ʃ/,обед,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/lunch-au.mp3
lung,/ˈlʌŋ/,легкое,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/lung-us.mp3
luxury,/ˈlʌk.ʃə.ɹi/,роскошь,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/luxury-us.mp3
mainly,/ˈmeɪnli/,главным образом,adverb,US,B1,
maintain,/meɪnˈteɪn/,поддерживать,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/maintain-us.mp3
major,/ˈmeɪ.dʒə(ɹ)/,главный,adjective,US,B2,https://api.dictionaryapi.dev/media/pronunciations/en/major-au.mp3
major,/ˈmeɪ.dʒə(ɹ)/,главный,noun,US,B2,https://api.dictionaryapi.dev/media/pronunciations/en/major-au.mp3
majority,/məˈd͡ʒɒɹɪti/,большинство,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/majority-us.mp3
make,/meɪk/,делать,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/make-uk.mp3
make,/meɪk/,делать,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/make-uk.mp3
male,/meɪl/,мужской,adjective,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/male-us.mp3
male,/meɪl/,мужской,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/male-us.mp3
mall,/mɔːl/,торговый центр,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/mall-au.mp3
man,[mɛn],мужчина,noun,both,A1,https://api.dictionaryapi.dev/media/pronunciations/en/man-uk.mp3
manage,/ˈmænɪdʒ/,управлять,verb,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/manage-us.mp3
management,/ˈmænədʒmənt/,управление,noun,both,B1,https://api.dictionaryapi.dev/media/pronunciations/en/management-uk.mp3
manager,/ˈmæn.ɪ.dʒə/,менеджер,noun,both,A2,https://api.dictionaryapi.dev/media/pronunciations/en/manager-us.mp3
